login,repo,path,reason,reasoning,first_seen,last_seen
luisvent,budget-signal,skills/angular-developer/SKILL.md,off-topic-tech,"Angular TypeScript frontend framework skill with 130 lines covering component architecture, signals, forms, DI, routing—comprehensive for Angular but not JVM. JavaScript/TypeScript, not Java.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/angular-new-app/SKILL.md,off-topic-tech,"Angular CLI setup and application scaffolding guide (62 lines). Frontend framework skill for TypeScript/JavaScript projects, not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/banner-design/SKILL.md,off-topic-tech,"Social media banner design skill (192 lines) using HTML/CSS, Gemini AI, and Canvas. Frontend design/visual creation—not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/brand/SKILL.md,off-topic-tech,"Brand identity, voice, and asset management skill (97 lines). Design and branding workflow—not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/design-system/SKILL.md,off-topic-tech,"Design token architecture and slide generation (244 lines) using CSS variables, Tailwind, Chart.js. Frontend design systems—not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/design/SKILL.md,off-topic-tech,"Unified design skill (302 lines) for brand identity, tokens, UI, logo, CIP, slides, banners, social photos, icons using Gemini AI. UI/UX design, not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/nothing-design/SKILL.md,off-topic-tech,"Nothing-inspired UI/UX design system (177 lines)—Swiss typography, monochromatic design, industrial design for web interfaces. Not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/slides/SKILL.md,off-topic-tech,"Strategic HTML presentation design with Chart.js (42 lines). Slide/presentation tooling, not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/ui-styling/SKILL.md,off-topic-tech,"shadcn/ui + Tailwind CSS web UI styling (324 lines) for React/Next.js/Vue. Frontend web frameworks, not JVM.",2026-06-27,2026-06-28
luisvent,budget-signal,skills/ui-ux-pro-max/SKILL.md,off-topic-tech,"UI/UX design intelligence (659 lines) with 50+ styles, 161 color palettes for web and mobile (React, Next.js, Vue, SwiftUI, Flutter). Frontend design, not JVM.",2026-06-27,2026-06-28
luisvent,fukoda_downloader,skills/mac-os-app-design/SKILL.md,off-topic-tech,"Native macOS app design with SwiftUI (70 lines). macOS desktop UI development, not JVM.",2026-06-27,2026-06-28
RoboNET,FlexRender-Marketplace,plugins/flexrender/skills/content-formats/SKILL.md,off-topic-tech,".NET library skill for FlexRender content parsing (Markdown, HTML, NDC formats in 611 lines). C#/.NET technology, not JVM.",2026-06-27,2026-06-28
RoboNET,FlexRender-Marketplace,plugins/flexrender/skills/template-csharp/SKILL.md,off-topic-tech,"C# FlexRender integration and NuGet package selection (394 lines). .NET/C# skill, not JVM.",2026-06-27,2026-06-28
RoboNET,FlexRender-Marketplace,plugins/flexrender/skills/template/SKILL.md,off-topic-tech,"FlexRender YAML template authoring (822 lines)—.NET image rendering library. While template authoring is generic, FlexRender is .NET, not JVM.",2026-06-27,2026-06-28
RoboNET,FlexRender,AGENTS.md,project-doc,"FlexRender .NET project documentation (665 lines) covering architecture, build commands, CI setup, dependency packages. Project scaffolding, not a transferable skill.",2026-06-27,2026-06-28
RoboNET,FlexRender,CLAUDE.md,project-doc,"Claude Code instructions for FlexRender project (33 lines)—git safety rules, agent workflow, domain-specific review checklist. Project-specific guidance, not a reusable skill.",2026-06-27,2026-06-28
RoboNET,pam-certauth,.agents/skills/rust-skills/AGENTS.md,off-topic-tech,"Comprehensive Rust best practices guide (335 lines, 179 rules across 14 categories). High-quality skill for Rust code writing, but Rust is not JVM.",2026-06-27,2026-06-28
RoboNET,pam-certauth,.agents/skills/rust-skills/CLAUDE.md,off-topic-tech,"Rust best practices (335 lines)—same content as AGENTS.md. Rust language skill, not JVM.",2026-06-27,2026-06-28
RoboNET,pam-certauth,.agents/skills/rust-skills/SKILL.md,off-topic-tech,"Rust best practices and coding guidelines (335 lines). Rust language, not JVM.",2026-06-27,2026-06-28
RoboNET,YandexTrackerCLI,.claude/skills/yt/SKILL.md,off-topic-service,"Yandex Tracker CLI integration skill (269 lines)—comprehensive guide for using yt CLI for issue tracking, comments, worklogs. Real skill but targets external service, not JVM technology.",2026-06-27,2026-06-28
RoboNET,YandexTrackerCLI,CLAUDE.md,project-doc,"YandexTrackerCLI project guidance (106 lines)—yt skill installation, architecture notes, testing setup, release workflow. Project-specific documentation, not a reusable skill.",2026-06-27,2026-06-28
RoboNET,gitcheck-plugins,skills/spec/SKILL.md,off-topic-workflow,"Universal spec skill (613 lines) for documentation pipeline—status, validation, navigation, linking. Well-structured workflow skill but generic document management, not JVM.",2026-06-27,2026-06-28
rcosta358,cf_ai_code_reviewer,AGENTS.md,project-doc,Project documentation stub (3 lines)—only 'Read README.md'. Not a skill or transferable guidance.,2026-06-27,2026-06-28
magalhini,today-today-and-today,AGENTS.md,project-doc,"Next.js project guidance (5 lines) warning about breaking changes and referring to node_modules docs. Project-specific configuration note, not a reusable skill.",2026-06-27,2026-06-28
magalhini,today-today-and-today,CLAUDE.md,project-doc,"Project guidance file (reference lookup only, minimal content). Project-specific instructions, not transferable skill.",2026-06-27,2026-06-28
SaraVieira,airports-scoring,CLAUDE.md,project-doc,Project-specific Claude guidance file. Not a reusable skill.,2026-06-27,2026-06-28
SaraVieira,porch,CLAUDE.md,project-doc,Project-specific Claude guidance file. Not a reusable skill.,2026-06-27,2026-06-28
SaraVieira,rommbuddy,CLAUDE.md,project-doc,Project-specific Claude guidance file. Not a reusable skill.,2026-06-27,2026-06-28
sshaaf,migIQ,mig-plan/SKILL.md,review,"Opus recheck rejected promotion: Genuine and reusable, but it is a framework-agnostic migration-planning/roadmap orchestrator (produces generic tasks.md and UserStory.md) — the Java/Spring references are just illustrative examples, so it fails the JVM-specific bar.. (judge: 340-line planning skill creating migration roadmaps. Medium JVM fit—framework-agnostic planning but designed for Java/Spring app modernization. Structured task breakdown with mandatory test generation and containerization hooks.)",2026-06-27,2026-06-27
sshaaf,tutorial-skill,CLAUDE.md,project-doc,"Project-level documentation for the tutorial-skill repository describing installation patterns, engine options, and feature documentation (Antora/HonKit support, architecture diagram export). Per rule 3, bare CLAUDE.md files are classified as project-doc; while it documents skill features, it references project-specific paths (.claude/tutorial/, templates/, update mechanisms) rather than providing transferable skill guidance.",2026-06-27,2026-06-28
sshaaf,slidesOnWheels,.claude/skills/openspec-apply-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
sshaaf,slidesOnWheels,.claude/skills/openspec-archive-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
sshaaf,slidesOnWheels,.claude/skills/openspec-explore/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
sshaaf,slidesOnWheels,.claude/skills/openspec-propose/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
Mr3zee,Kotlin-External-FIR-Support,CLAUDE.md,project-doc,"File contains build/development commands and IDE plugin architecture overview specific to the KEFS IntelliJ plugin project. The guidance is project layout and build-command documentation, not transferable JVM skill content.",2026-06-27,2026-06-28
Mr3zee,jobfair-etf-2026,.claude/skills/compose-ui-test-server/SKILL.md,review,"Thin variant (101 lines) of compose-ui-test-server that appears in Release-Wizard with more complete content (210 lines). Per Rule 2, when the same skill appears in multiple repos, promote the canonical version once; the thinner workshop variant goes to jvm-collection.",2026-06-27,2026-06-28
Mr3zee,jobfair-etf-2026,CLAUDE.md,project-doc,"Build/run commands and dev server HTTP API documentation specific to the ETF Belgrade presentation demo. This is project-specific scaffolding for a 45-minute talk, not transferable skill guidance.",2026-06-27,2026-06-28
Mr3zee,Release-Wizard,.claude/skills/pentest-api-deep/SKILL.md,off-topic-tech,"OWASP API Security Top 10 testing methodology for REST, GraphQL, gRPC, WebSocket APIs. While authored in a Kotlin repo, the guidance is generic API security testing (BFLA, mass assignment, rate limiting, SSRF) transferable to any stack (Python, Node, Go, etc.). Not JVM-specific per Devoxx rule.",2026-06-27,2026-06-28
Mr3zee,Release-Wizard,CLAUDE.md,project-doc,"Project overview, architecture (shared/composeApp/server modules), tech stack version table, and build commands for Release Wizard library. This is project-specific scaffolding and configuration documentation, not transferable skill guidance.",2026-06-27,2026-06-28
d-ambatenne,ItWork,.cursorrules,project-doc,"8-line file containing only MCP server usage rules for hot reload. This is project-specific tooling configuration, not a reusable skill.",2026-06-27,2026-06-28
dyor,skills,archive/create-task/SKILL.md,off-topic-workflow,"Scaffolds 6-part Task Bundle blueprints for agent-driven development workflows. This is generic dev/agentic workflow infrastructure (spec-driven development phases, bundled skill orchestration), not JVM-specific per Rule 5.",2026-06-27,2026-06-28
dyor,skills,archive/tasks/kmp-baseline/kmp-baseline-agent-blueprint/SKILL.md,review,"Part of archived kmp-baseline Task bundle (6-step pipeline). Rule 4 bundles: evaluate suite as unit, not individually. This is a member of the archive variant; promote only the canonical kmp-baseline once (in skills/ or Factory-13).",2026-06-27,2026-06-28
dyor,skills,archive/tasks/kmp-baseline/kmp-baseline-calculator-blueprint/SKILL.md,review,Part of archived kmp-baseline Task bundle. Rule 4: bundle members are jvm-collection when the canonical bundle is promoted elsewhere.,2026-06-27,2026-06-28
dyor,skills,archive/tasks/kmp-baseline/kmp-baseline-guide-blueprint/SKILL.md,review,Part of archived kmp-baseline Task bundle. Rule 4: bundle members are jvm-collection.,2026-06-27,2026-06-28
dyor,skills,archive/tasks/kmp-baseline/kmp-baseline-hints-blueprint/SKILL.md,review,Part of archived kmp-baseline Task bundle. Rule 4: bundle members are jvm-collection.,2026-06-27,2026-06-28
dyor,skills,archive/tasks/kmp-baseline/kmp-baseline-prompt-blueprint/SKILL.md,review,Part of archived kmp-baseline Task bundle. Rule 4: bundle members are jvm-collection.,2026-06-27,2026-06-28
dyor,skills,archive/tasks/kmp-baseline/kmp-baseline-validation-blueprint/SKILL.md,review,Part of archived kmp-baseline Task bundle. Rule 4: bundle members are jvm-collection.,2026-06-27,2026-06-28
dyor,skills,create-planning-skill/SKILL.md,off-topic-workflow,"Scaffolds 6-part Planning Skill bundles (prompt, agent, guide, calculator, validation, hints) for orchestrated development work. This is generic agentic workflow infrastructure, not JVM-specific per Rule 5.",2026-06-27,2026-06-28
dyor,skills,dyor-knowledge-base/SKILL.md,project-doc,"Index/catalog of available skills in dyor/skills repository. This is a knowledge-base or README-style reference document, not a transferable skill with actionable guidance.",2026-06-27,2026-06-28
dyor,skills,generate-code-review/SKILL.md,off-topic-workflow,"Generates code review documents by aggregating journey reports, grading contexts, git history. This is generic code review orchestration workflow, not JVM-specific per Devoxx rule (could apply to Python/Node projects).",2026-06-27,2026-06-28
dyor,skills,import-skill/SKILL.md,off-topic-workflow,"Imports remote skills and collections using Python script with version-first drift detection. This is infrastructure/workflow tooling for skill management, not JVM-specific.",2026-06-27,2026-06-28
dyor,skills,migration-workflow-directives/SKILL.md,off-topic-workflow,"High-level directives for managing autonomous software migration projects (bootstrap, journey authoring, execution, code review). This is generic project-level workflow orchestration, not JVM-specific.",2026-06-27,2026-06-28
dyor,skills,multi-project-skill/SKILL.md,off-topic-workflow,"Path resolution and multi-project utilities for shared skill folders across Android Studio workspaces. This is infrastructure/environment tooling, not transferable JVM skill content.",2026-06-27,2026-06-28
dyor,skills,planning-skills/kmp-baseline/kmp-baseline-agent-blueprint/SKILL.md,review,Part of planning-skills kmp-baseline bundle. Members are jvm-collection when the canonical bundle is promoted as found elsewhere (or at another variant of kmp-baseline).,2026-06-27,2026-06-28
